X1;Y
-1.75;3.75
-1.48;1.91
-0.53;2.39
-3.89;-0.14
-4.43;1.86
-2.74;3.7
-0.88;2.96
-1.17;3.03
-1.46;2.79
-2.37;1.84
0.47;2.33
-1.1;2.61
-2.27;3.74
-0.5;3.24
-1.86;3.89
-3.93;4.5
-2.44;2.98
-1.25;2.69
1.31;3.68
-3.48;2.59
-1.08;0.41
-3.37;3.33
-0.86;1.51
-1.75;0.1
-2.1;2.86
-1.11;2.37
-1.63;2.03
-1.24;3.09
-1.97;2.65
-2.67;3.2
-2.19;2.9
-1.23;0.5
-0.4;1.32
-2.4;3.37
-1.75;1.76
-1.41;3.35
-2.14;1.8
-1.59;3.21
-0.49;2.14
-1.32;1.75
-0.79;3.73
-2.47;2.79
-0.01;2.56
-2.03;2.7
-1.62;3.3
-1.18;3.37
-2.81;3.97
-0.29;2.1
-0.49;2
-1.4;2.22
-2.5;3.51
-0.73;1.61
-1.43;2.9
-0.34;1.83
-1.68;1.48
-1.02;3.22
-0.74;3.44
-2.61;4.14
-1.14;3.52
-2.52;0.67
-1.62;0.79
-2.64;2.71
-1.76;2.88
-1.46;2.56
-1.75;0.87
-2.59;3.53
-2.34;1.58
-2.83;3.52
-1.69;3.11
-0.97;1.97
-1.75;4.18
0.23;2.09
-1.8;1.36
-1.44;2.42
-0.76;2.37
-0.61;3.8
-2.62;3.56
-1.96;2.75
-1.47;1.86
-3.58;1.81
-2.87;2.56
-2.54;1.12
-2.02;2.9
-1.31;1.85
1.18;3.66
-1.26;2.5
-2.89;1.74
-1.76;2.73
-2.94;3.53
-3.95;2.69
-1.34;2.31
-0.65;3.26
-1.59;2.21
-2.57;0.78
-2.08;1.28
-1.14;2.71
-1.4;5.48
-2.65;3.55
-10.2;-2.91
-7.93;-2.05
-7.55;-2.53
-9;-1.02
-9.82;-3.34
-7.69;-4.23
-9.48;-3.29
-10.08;-1.27
-9.71;-3.19
-9.15;-2.72
-9.7;-5.22
-10.75;-3.05
-10.16;-3.11
-8.6;-2.66
-8.59;-2.02
-9.5;-3.89
-8.72;-1.16
-9.71;-3.81
-8.49;-2.2
-9.57;-2.44
-9.69;-4.86
-8.21;-2.72
-9.39;-2.95
-9.95;-2.84
-7.91;-3.53
-8.14;-2.24
-8.15;-3.4
-8.43;-3.51
-8.71;-6.07
-7.33;-2.64
-8.99;-0.8
-8.95;-2.52
-7.53;-3
-6.51;-5.02
-8.72;-3.1
-8.19;-2.62
-7.13;-2.65
-8.45;-3.35
-9.35;-5.25
-10.79;-3.42
-9.37;-3.38
-9.22;-3.7
-9.04;-3.37
-9.02;-2.94
-9.1;-3.41
-8.6;-3.8
-9.4;-4.39
-10.33;-1.7
-8.67;-3.56
-8.57;-5.87
-9.43;-2.67
-9.86;-4.31
-8.82;-3.79
-8.13;-2.3
-7.88;-3.06
-11.39;-3.67
-9.36;-2.63
-9.6;-5.01
-10.41;-3.64
-9.09;-0.87
-10.55;-5.12
-9.77;-3.69
-8.74;-4.36
-8.71;-3.51
-9.46;-2.76
-8.88;-3.62
-10.23;-3.57
-9.84;-2.35
-7.13;-1.32
-9.11;-2.3
-10.1;-1.59
-8.92;-3.58
-10.38;-2.48
-9.05;-4.65
-8.95;-2.33
-11.79;-2.63
-7.87;-3.76
-9.06;-3.95
-7.72;-3.67
-9.39;-2.55
-9.84;-2.61
-8.4;-3.23
-9.63;-1.95
-7.36;-3.95
-8.98;-3.54
-10.21;-3.57
-7.07;-3.54
-8.06;-2.39
-9.16;-1.99
-8.74;-4.06
-8.16;-2.44
-8.09;-2.79
-8.8;-1.63
-9.85;-4.27
-9.83;-1.62
-9.61;-4.21
-9.64;-4.22
-9.37;-2.35
-9.53;-2.52
-11.17;-1.77
-5.55;-0.31
-4.85;1.01
-5.3;0.27
-6.14;0.65
-3.76;-0.04
-4.16;0.52
-4.51;0.65
-7.15;-0.76
-5.39;-0.34
-4.48;-1.82
-7.02;-0.27
-4.49;1.75
-6.49;1.8
-6.23;-1.56
-5.19;0.09
-4.9;0.7
-5.62;0.78
-4.67;1.79
-6.17;-0.28
-5.76;-0.13
-6.01;0.09
-5.71;-0.97
-5.21;-0.43
-5.67;0.57
-4.39;0.1
-6.06;1.18
-3.92;0.9
-3.99;0.75
-6.72;0.85
-6.36;0.57
-3.95;0.48
-5.96;1.31
-4.57;0.83
-4.53;0.18
-4.71;-0.4
-5.57;0.83
-5.27;0.22
-5.58;0.52
-5.34;0.19
-4.8;-0.89
-5.28;0.72
-6.18;-2.38
-5.43;0.1
-7.25;-1.58
-6.22;-0.05
-5.43;1.09
-5.53;3.41
-4.03;1.06
-4.05;-0.99
-4.41;0.54
-5.5;-0.34
-6.78;0.12
-6.9;-0.63
-4.24;-1.64
-5.55;1.59
-5.21;0.68
-3.21;-0.14
-7.63;1.51
-5.87;-0.75
-4.89;0.91
-5.26;0.77
-3.6;0.03
-6.64;1.49
-5.63;0.05
-5.07;1.08
-6;-0.05
-4.83;1.46
-5.78;-0.59
-5.59;0.57
-4.8;-0.83
-7.26;-0.17
-5.03;-0.5
-6.05;0.1
-7.03;0.5
-5.46;-0.37
-5.78;1
-4.26;2.21
-7.07;-0.35
-6.47;0.71
-6.29;0.47
-5.35;-2.48
-6.68;3.57
-5.82;0.9
-5.84;0.71
-5.52;0.75
-5.04;1.15
-6.63;-0.44
-5.37;1.02
-6.39;0.65
-4.67;0.34
-4.64;1.09
-4.87;0.11
-6.55;1.11
-4.56;1.67
-6.28;0.32
-5.3;2.19
-7.66;0.25
-3.48;0.16
-5.1;1.82
-5.7;1.25
-2.48;1.22
-0.38;2.65
-0.9;2.66
-3.49;1.46
-2.57;2.7
-2.91;2.75
-4.2;1.1
-0.85;1.38
-2.32;2.53
-3.11;1.6
-3.6;1.27
-2.55;1.57
-2.27;3.04
-2.79;3.06
-0.63;1.79
-3.53;3.27
-2.52;2.19
-2.62;1.86
-0.06;1.18
-3.13;2.76
-3.52;1.27
-2.16;1.19
-1.5;2.22
-3.42;0.36
-1.46;0.92
-1.77;3.94
-1.64;3.44
-3.05;2.18
-2.57;1.92
-2.34;3.87
-1.42;2.56
-1.41;1.57
-1.83;2.43
-1.84;1.46
-3.7;2.66
-1.45;2.42
-2.01;1.91
-2.43;2.02
-2.04;4.49
-2.84;2.14
-0.04;1.87
-2.71;2.44
-1.25;3.25
-0.12;2.06
-2.13;1.66
-3.45;1.5
-3.28;3.92
-2.49;3.28
-1.69;1.95
-3.45;3.04
-2.78;2.63
-3.59;2.31
-1.92;0.44
-2.52;1.47
-1.5;2.57
-1.99;-0.26
-3.47;1.74
-2.58;1.32
-0.9;4.12
-2.37;2.86
-3.66;2.34
-3.95;1.44
-4.45;0.82
-1.99;1.46
-3.53;3.05
-2.1;2.21
-2.72;3.07
-4.57;2.56
-2.37;1.87
-2.21;1.89
-1.58;2.31
-1.39;1.98
-0.88;2.09
-2.72;2.02
-0.71;1.67
-0.42;0.77
-2.78;2.66
-1.22;2.94
-4.33;3.41
-3.58;3.43
-1.33;1.7
1.37;2.6
-0.05;0.97
-1.32;0.11
-0.27;3.22
-2.38;2.14
-2.01;2.97
-3.37;2.39
-1.56;0.81
-2.03;2.71
-1.9;4.07
-3.1;3.56
-1.88;3.87
-1.43;0.35
-2.85;2.51
-3.7;0.63
-2.3;1.39
-0.55;0.94
-2.93;3.68
-2.14;2.94
0.51;3.67
0.11;5.5
0.9;6.05
0.06;3.13
1.62;7.2
-0.67;3.89
-0.84;4.49
-1.5;5.59
0.13;6.64
0.72;4.92
-1.16;5.24
-0.61;4.63
-0.86;5.19
-0.89;6.34
-0.38;8.06
0.43;4.5
0.7;4.07
0.1;4.26
0.84;5.55
0.1;5.73
0.74;4.52
2.06;5.5
-0.36;5.56
0.75;6.04
1.37;4.94
-0.08;6.79
0.93;5.35
1.19;5.62
0.82;6.63
-0.4;5.84
-0.31;5.57
-0.24;7.1
-0.64;5.23
1.1;4.68
-0.19;4.79
-0.69;4.54
1.27;7.57
0.71;4.97
2.84;4.84
1.62;5.97
-0.46;3.19
1.58;5.18
2.07;4.25
0.77;3.44
0.16;5.48
1.41;5.62
-1.71;4.54
0.39;5.77
1.91;5.85
-1.01;5.73
-0.58;3.18
-0.89;6.38
0.5;3.58
0.76;5.68
2.12;6.27
1.03;7.06
-0.51;4.31
-0.56;4.63
-0.43;6.72
-1.12;4.3
-0.59;6.72
-0.35;6.65
-0.25;5.07
0.38;4.62
0.74;4.25
-0.02;5.2
-2.14;5.91
0.3;5
-0.28;6.5
-0.25;5.22
2.22;3.79
-0.41;5.11
-0.39;6.73
0.82;5.46
1.22;5.05
0.56;5.21
-0.81;5.79
-2.3;4.49
0.4;7.55
-1.26;4.5
-0.98;3.77
-0.61;5.35
0.03;4.39
-2.16;4.84
1.01;6.49
0.47;5.83
-0.05;3.81
-0.79;5.35
0.09;5.61
0.41;6.86
0.45;5.03
0.22;5.68
1.12;5.72
-0.26;6.72
1.62;4.44
-0.55;3.33
0.34;5.06
-1.61;4.16
-0.63;4.98
1.76;4.85
1.88;6.82
-0.19;5.71
2.6;4.73
1.56;4.93
1.32;5.79
2.41;5.22
1.14;5.28
1.64;5.36
1.43;5.47
0.64;4.5
2.54;6.86
-1.47;8.44
2.18;6.22
-0.63;5.35
1.78;4.29
0.49;6.22
2.34;5.42
0.68;6.21
1.18;3.93
-0.7;5.49
0.6;6.73
2.77;5.63
2.66;6.15
1.48;5.23
1.24;6.85
1.37;5.92
1.43;6.36
1.35;5.53
0.83;4.72
1.09;3.91
1.53;5.68
-0.8;6.5
0.54;4.97
0;6.72
2.45;5.3
-0.9;6.36
1.76;4.7
1.42;3.66
-0.5;5.94
0.78;5.73
2.59;5.53
0.98;4.31
0.67;5.9
2.19;5.49
1.85;6.16
1.47;7.56
2.98;6.64
1.43;5.2
1.38;6.99
1.82;5.5
1.36;8.01
1.98;5.73
0.27;4.78
1.66;6.26
0.75;6.29
1.11;7.62
0.34;7
1.82;5.34
2.44;5.25
2.4;7.09
2.23;6.89
1.18;5.79
1.1;7.22
-0.17;4.85
2.4;6.09
1.8;5.09
1.06;7.29
1.02;7.19
1.96;7.33
2.46;5.57
0.33;4.3
2.22;5.15
0.79;4.78
2.13;6.42
0.39;4
1.93;4.91
0.86;4.81
3.75;5.78
2.22;5.42
-0.14;8.07
0.47;5.83
0.46;6.08
2.66;5.21
0.98;4.4
3.25;5.94
-0.16;5.39
0.12;6.37
2.18;6.29
2.16;7.32
0.11;6.6
0.34;4.9
3.19;5.31
1.49;5.44
0.01;3.92
1.65;6.69
-0.56;6.06
-0.17;4.96
2.22;5.37
1.99;4.09
2.27;6.25
7.96;0.92
9.64;1.7
7.66;3.12
7.91;1.74
9.53;1.29
10.55;3.7
8.19;2.72
10;3.22
7.47;1.56
9.71;2.67
9.54;2.06
8.26;4.2
7.44;2.62
7.37;2.45
6.71;2.31
9.76;3.93
10.08;2.16
7.28;2.13
8.01;1.72
9.58;3.35
8.82;1.76
8.24;2.44
8.1;2.12
9.14;4.87
8.21;3.28
7.85;0.49
5.55;3.24
8.6;2.02
8.3;2.04
9.35;3.27
8.74;0.71
10.24;-0.48
8.72;1.5
7.79;0.01
7.42;1.19
8.17;2.69
7.85;2.04
8.14;1.54
7.83;1.85
7.3;2.65
9.89;-0.04
8.73;2.04
8.85;3.5
7.48;2
6.93;2.7
8.73;2.14
8.79;1.38
8.56;2.03
7.35;2.91
9.62;4.15
8.83;2.35
8.12;2.78
7.53;4.51
9.33;2.62
7.67;0.95
7.89;1.32
9.7;1.72
8.95;1.65
7.45;1.58
7.81;2.02
9.16;1.44
8.17;3.57
9.21;2.02
8.8;2.04
7.95;3.62
6.82;1.3
7.55;2.52
9.07;1.5
8.8;2.77
8.02;1.69
7.94;4.46
8.18;-0.04
7.35;1.52
10.38;2.22
9.18;2.75
9.73;4.07
9.74;1.69
8.5;1.85
7.6;2.54
9.59;3.12
10.38;3.7
7.52;2.7
7.91;4.39
9.34;3.12
8.1;3.35
8.48;1.54
7.57;3.46
9.85;2.02
8.99;3.82
10.14;2.37
8.8;2.7
9.49;3.07
9.93;2.49
9.15;2.22
7.96;2.39
9.44;2.32
8.27;2.65
8.36;3.17
9.11;3.19
8.11;2.79
4.16;-1.59
4.21;-3.56
4.78;-2.34
3.46;-2.8
4.25;-4.33
3.4;-2.58
4.72;-4.1
4.64;-3.54
5.05;-4.5
7.12;-5.01
3.57;-2.46
6.1;-2.45
5;-4.25
4.45;-2.87
3.54;-1.37
4.87;-2.46
3.42;-3.29
4.61;-2.34
7.23;-2.52
4.04;-4.02
4.31;-0.82
4.54;-2.9
4.85;-4.69
4.8;-2.96
3.73;-3.09
6.92;-2.43
5.57;-3.06
5.26;-2.83
4.88;-1.1
6.4;-4.15
5.65;-3.31
3.87;-1.47
4.49;-2.6
4.88;-2.68
4.52;-2.98
5.18;-3.11
5.12;-4.06
6.17;-3.41
4.67;-2.46
4.91;-2
5.19;-3.7
4.7;-4.37
4.53;-2.71
4.71;-1.89
5.41;-3.11
4.9;-1.37
5.6;-2.06
6.2;-0.92
5.14;-2.72
6.42;-2.18
6.21;-3.1
5.57;-3.65
4.25;-2.51
4.33;-2.58
6.23;-3.41
3.62;-4.73
6.32;-2.05
4.26;-1.88
5.94;-1.46
2.69;-2.36
6.09;-3.53
5.52;-3.21
4.96;-3.74
5.46;-3.82
4.02;-2.89
3.83;-2.13
4.77;-4.7
5.81;-2.18
3.38;-3.71
6.72;-2.92
5.18;-3.65
6.91;-4.53
5.58;-2.55
5.09;-3.49
5.09;-1.52
5.73;-4.19
5.6;-3.69
5.25;-2.8
6.19;-2.23
3.74;-2.86
5.46;-1.19
4.74;-4.05
4.91;-2.48
4.33;-2.13
5.3;-2.96
7.68;-3.91
4.86;-4.56
5.93;-3.57
4.35;-2.44
3.65;-3.66
7.08;-1.92
2.89;-2.72
5.92;-2.4
6;-2.12
5.35;-3.42
5.22;-4.33
5.51;-3.46
6.79;-1.91
3.78;-2.52
5.09;-3.42
0.85;-5.21
1.86;-5.86
2.17;-5.95
1.94;-5.03
0.65;-5.76
1.33;-7.15
1.84;-6.5
0.38;-5.78
1.36;-7.32
2.67;-7.54
0.83;-5.33
2.5;-4.89
0.46;-7.2
1.73;-6.69
1.21;-6.02
3.01;-4.91
2.51;-5.62
-0.07;-7.49
0.65;-5.91
0.47;-6.62
1;-5.09
1.18;-4.57
2.26;-6.26
1.85;-6.17
3.82;-5.32
0.56;-7.56
1.12;-5.62
1.24;-5.16
1.09;-7.7
-0.44;-6.97
0.34;-7.55
1.64;-5.18
1.21;-7.09
2.05;-3.87
1.68;-5.09
1.79;-3.85
1.53;-8.15
1.9;-4.8
0.86;-6.7
0.41;-6.16
0.31;-3.9
1.08;-5.88
0.05;-5.81
1.9;-6.61
0.75;-5.33
2.63;-7.58
-0.46;-5.03
-0.75;-6.25
1.08;-5.78
1.09;-4.36
0.97;-5.12
2;-7.61
2.05;-5.66
1.37;-4.26
0.46;-5.25
3.18;-7.03
2.65;-7.01
1.16;-4.67
1.81;-5.75
0.5;-3.89
1.92;-4.94
0.94;-6.36
1.88;-3.83
3.86;-7.45
1.34;-5.99
1.76;-5.78
1.62;-5.32
1.17;-6
0.49;-5.86
1;-5.38
1.92;-7.42
1.46;-6.44
0.85;-6.31
0.63;-6.06
3.43;-4.92
1.05;-4.82
1.98;-7.12
1.42;-6.7
-0.34;-3.52
1.04;-6.58
-0.62;-6.04
1.95;-6.97
0.15;-7.48
2.25;-6.19
0.7;-6.65
1.73;-6.84
-0.2;-7.49
2.67;-5.28
0.74;-3.97
0.48;-6.72
0.91;-6.68
-0.23;-6.04
3.03;-5.97
0.41;-5.7
1.13;-5.2
1.83;-6.19
1.91;-9.84
2.31;-6.15
2.15;-5.84
1.62;-4.67
-1.91;-7.34
-0.9;-8.22
-1.96;-9.6
-3.26;-9.05
-2.51;-8.44
-1.82;-8.95
-0.35;-8.1
-1.31;-7.76
-2.66;-9.52
-0.93;-9.47
0;-8.76
-2.08;-10.16
-2.47;-7.79
-0.47;-9.83
-1.48;-8.24
-1.19;-8.16
-2.6;-9.02
-2.07;-9.62
-3.08;-8.01
-0.41;-8.11
-2.89;-8.95
-0.9;-8.11
-2.56;-9.37
-1.88;-9.26
-1.9;-7.88
-1.35;-6.79
-2.11;-8.14
-0.04;-7.75
-0.15;-10.4
-2.4;-8.39
-3.11;-9.06
-1.04;-7.92
-2.67;-9.08
-1.2;-9.1
-3.19;-8.28
-0.87;-8.44
-1.6;-8.1
-2.09;-8.05
-1.68;-8.68
0.81;-7.03
-1.34;-8.22
-1.32;-8.58
-1.83;-8.39
-2.21;-5.76
0.39;-7.75
-2.26;-10.16
-2.63;-9.25
-0.7;-8.05
-2.62;-8.08
-1.75;-10.08
-2.09;-6.7
-0.46;-9.2
-1.18;-8.22
-2.5;-8.33
-1.98;-9.18
-1.78;-8.08
-1.94;-9.06
-1.66;-7.47
-2.38;-8.58
-3.57;-8.36
-2.19;-9.29
-0.47;-10.56
-1.5;-7.99
-2.53;-9.81
-4.14;-7.73
-1.24;-8.23
-1.56;-8.45
-2.94;-9.42
-3.92;-9.3
-0.03;-6.76
-2.27;-7.85
-2.12;-9.02
-1.52;-11.68
-2.14;-8.99
-3.77;-8.24
-1.29;-7.76
-0.86;-10.05
-2.73;-8.21
-2.38;-7.51
-0.87;-9.2
-1.32;-9.05
-1.63;-8.21
-2;-6.94
0.21;-8.41
-0.35;-8.17
-1.92;-10.37
-0.95;-8.43
-0.63;-8.93
-1.12;-7.38
-1.11;-8.19
-1.69;-8.21
-3.65;-7.99
-1.22;-7.18
-3.02;-10.77
-0.7;-9.49
-4.04;-8.85
0.21;-8.09
-2.27;-8.37
-1.54;-8.74
-2.52;-8
-5.92;-9.82
-6.41;-10.47
-5.31;-8.37
-6.36;-8.74
-9.06;-9.71
-6.66;-8.16
-4.29;-12.29
-6.55;-10.21
-6.58;-8.6
-5.16;-10.41
-6.55;-9.52
-6.54;-9.21
-6.22;-8.82
-5.78;-9.22
-5.93;-10.78
-4.67;-8.48
-6.3;-8.1
-6.31;-9.07
-5.81;-8.66
-7.43;-9.92
-5.36;-10.01
-4.96;-10.38
-6.4;-9.31
-6.65;-9.12
-6.32;-8.98
-8.01;-10.1
-5.52;-9.31
-9.62;-11.86
-7;-8.18
-6.5;-10.92
-6.48;-10.69
-6.88;-11.81
-7.45;-10.83
-6.12;-11.26
-5.86;-9.86
-5.85;-7.64
-4.4;-9.89
-6.07;-9.75
-6.18;-10.17
-5.91;-9.69
-6.73;-9.67
-6.62;-10.18
-5.5;-9.69
-4.7;-10.44
-5.65;-9.6
-5.75;-9.76
-7.33;-9.31
-5.6;-10.28
-8.73;-8.37
-6.09;-10.53
-7.63;-8.91
-5.16;-11.11
-6.14;-8.88
-7.33;-12.14
-6.24;-9.76
-5.57;-10.07
-7.03;-8.21
-7.15;-9.59
-5.89;-9.56
-7.96;-9.79
-7.91;-8.29
-4.97;-8.75
-5.07;-8.36
-5.98;-9.69
-6.42;-8.58
-6.47;-9.11
-6.61;-8.18
-5.45;-11.34
-5.99;-11.2
-5.44;-9.35
-6.56;-9.74
-7.3;-8.46
-7.33;-7.04
-6.69;-10.12
-5.56;-10.4
-5.92;-8.09
-7.27;-8.51
-6.56;-9.82
-5.72;-10.39
-4.68;-9.4
-6.65;-9.7
-4.82;-11.31
-5.39;-11.09
-5.58;-10.8
-5.46;-9.61
-7.41;-9.14
-5.47;-10.98
-6.16;-10.15
-7.89;-9.77
-7.52;-11.36
-6.48;-9.33
-5.66;-8.83
-5.65;-9.87
-6.11;-10.16
-6.21;-8.83
-6.12;-10.3
-5.57;-8.66
-5.53;-9.17
-5.71;-7.9
-6.31;-11.03
-3.83;-9.3
-4.84;-9.37
-3.9;-9.75
-4.97;-7.64
-4.26;-7.67
-5.98;-10.03
-5.72;-10.04
-4.01;-10.43
-3.84;-10.52
-4.98;-8.45
-3.02;-10.44
-5.05;-7.96
-5.01;-9.6
-4.32;-7.6
-5.31;-11.1
-5.61;-10.73
-3.99;-8.48
-4.09;-9.86
-4.8;-11.26
-4.81;-8.72
-3.49;-10.98
-5.66;-7.46
-5.75;-9.2
-4.37;-8.54
-3.86;-9.36
-5.44;-9.79
-3.95;-9.03
-2.9;-7.57
-5.49;-7.45
-4.19;-9.39
-4.01;-7.78
-4.17;-9.13
-3.32;-9.2
-4.85;-7.52
-3.86;-7.55
-3.81;-8.12
-3.83;-9.26
-6.51;-7.12
-4.71;-9.38
-4.83;-9.67
-4.43;-9.82
-5.02;-10.22
-4.2;-8.46
-5.37;-11.2
-4.24;-8.65
-1.84;-8.33
-3.61;-9.52
-3.25;-8.4
-3.88;-9.2
-5.4;-9.04
-4.5;-9.14
-3.84;-7.69
-4.66;-9.82
-5.55;-8.37
-4.38;-9.56
-4.68;-9.19
-5.67;-8.37
-4.45;-9.29
-4.15;-9.29
-5.77;-8.93
-4.48;-9.47
-5.23;-10.22
-5.18;-8.38
-3.41;-9.33
-4.71;-7.75
-4.5;-9.56
-3.9;-9.34
-3.6;-10.02
-4.23;-9.27
-4.01;-8.95
-4.56;-9.32
-3.83;-8.92
-4.14;-8.57
-5.72;-11.37
-5;-10.19
-6.55;-11.67
-3.93;-10.08
-5.59;-12.01
-5.35;-10.05
-4.94;-9.08
-5.32;-10.18
-1.65;-9.58
-5.91;-9.04
-6.23;-9.95
-4.13;-8.64
-2.71;-9.87
-2.77;-10.99
-5.37;-9.38
-4.42;-8.99
-5.74;-9.43
-4.27;-9.93
-4.81;-9.22
-5.33;-10.01
-4.82;-8.75
-5.69;-9.83
-3.2;-10.94
-5.14;-10.02
-3.23;-11.12
-7.12;-10.14
-3.32;-9.41
-5.5;-9.55
-3.69;-9.04
-3.7;-10.42
-4.46;-10.06
-3.31;-8.62
-2.16;-9.04
-4.95;-10.46
-2.79;-11.23
-4.6;-8.85
-4.03;-10.44
-4.89;-8.74
-4.19;-10.75
-5.75;-10.24
-2.15;-9.47
-2.76;-10.36
-4.75;-9.52
-2.67;-10.05
-4.46;-8.91
-4.34;-6.44
-2.81;-10.56
-3.61;-6.9
-4.07;-8.32
-4.39;-9.17
-3.72;-9.02
-4.16;-9.48
-2.73;-9.95
-4.91;-8.52
-3.6;-10.04
-4.45;-8.69
-4.82;-7.94
-4.55;-10.15
-3.98;-7.65
-2.76;-9.19
-4.15;-8.96
-4.44;-8.73
-4.32;-10.58
-4.95;-6.91
-4.95;-10.14
-2.94;-9.53
-3.43;-9.04
-4.24;-6.26
-1.59;-9.76
-3.31;-6.66
-3.74;-9.59
-4.45;-10.68
-4.04;-8.81
-2.53;-10.21
-3.01;-7.78
-4.08;-8.35
-4.01;-10.38
-3.63;-10.09
-4.4;-9.25
-3.91;-12.01
-3.08;-10.7
-5.36;-8.14
-2.37;-8.28
-4.97;-9.51
-5.29;-10.14
-4.09;-8.4
-2.99;-8.97
-3.62;-7.51
-3.83;-8.85
-4.08;-8.75
-5.11;-10.04
-4.49;-10.31
-2.25;-9.42
-3.83;-8.85
-4.97;-10.58
-3.97;-8.27
-4.29;-9.11
-4.05;-9.32
-2.69;-9.14
-4.56;-8.07
-2.96;-10.11
-2.1;-9.28
-3.26;-8.56
-4.74;-8.22
-3.77;-9.35
-5.43;-7.57
-5.32;-9.73
-4.28;-8.85
-4.95;-9.44
-4.5;-9.07
-1.88;-9.75
-3.56;-11.23
-4.95;-12
-3.69;-9.67
-4.5;-9.92
-4;-7.64
-5.57;-10.71
-6.5;-7.67
-3.44;-9.09
-4.02;-8.69
-4.59;-9.52
-3;-9.89
-5.01;-9.83
-2.23;-10.27
-3.84;-7.97
-4.35;-7.99
-2.5;-9.21
-1.52;-12.24
-3.42;-7.61
-3.06;-8.31
-3.18;-7.96
-3.39;-9.54
-2.66;-10.12
-2.93;-8.69
-1.8;-7.82
-4.2;-10.3
-2.93;-10.06
-4.31;-9.95
-1.87;-10.13
-3.36;-10.28
-3.72;-10.92
-1.89;-10.03
-3.76;-7.78
-3.28;-10.27
-3.73;-8.6
-3.77;-9.1
-2.66;-11.93
-1.05;-10.38
-3.32;-11.26
-3.21;-8.11
-2.7;-9.94
-3.97;-8.09
-4.01;-8.75
-2.5;-9.49
-4.53;-12.14
-1.53;-10.08
-4.62;-8.72
-4.92;-8.45
-2.98;-8.77
-3.27;-10.68
-4.19;-9.72
-0.65;-9.73
-2.71;-11.26
-3.52;-8.03
-4.34;-7.04
-4.12;-9
-4.47;-10.36
-4.09;-9.24
-2.25;-7.54
-4.09;-7.18
-3.58;-7.84
-4.63;-9.28
-2.66;-9.06
-2.2;-8.53
-3.29;-10.35
-2.77;-8.1
-3.41;-9.41
-3.31;-9.74
-1.78;-8.84
-3.13;-8.06
-2.12;-9.29
-4.5;-9.47
-4.3;-9.21
-3.01;-8.67
-2.94;-10.08
-0.94;-7.76
-2.62;-8.38
-4.76;-8.5
-2.78;-10.15
-4.74;-11
-1.76;-9.09
-3.42;-10.02
-4.41;-10.59
-5.42;-9.95
-3.08;-9.52
-1.11;-9.62
-2.53;-8.31
-2.99;-9.2
-2.23;-9.68
-2.52;-9.46
-2.58;-8.15
-3.25;-8.43
-3.34;-10.11
-3.51;-7.68
-3.4;-9.96
-4.34;-8.24
-0.79;-10
-3.01;-9.92
-3.74;-9.57
-2.84;-9.77
-2.08;-9.42
-2.08;-8.56
-1.76;-8.8
-1.99;-9.3
-2.75;-9.49
-3.87;-10.36
-2.34;-9.61
-2.92;-11.16
-3.27;-6.84
-3.96;-9.19
-2.26;-10.64
-2.6;-9.55
-3.59;-10.25
-3.4;-9.99
-2.32;-10.22
-1.91;-8.13
-1.4;-10.4
-0.43;-9.15
-0.1;-8.09
-0.44;-11.74
-1.48;-9.68
1.6;-10.11
2.42;-10.24
0.52;-9.49
-0.55;-8.13
-0.37;-9.63
-0.13;-9.53
-0.47;-9.88
-0.97;-8.48
0;-10.44
0.14;-8.25
-0.6;-9.21
-1.99;-9.42
-2;-11.01
-0.72;-8.5
-1.78;-9.99
-0.59;-10.18
-0.64;-7.9
-0.07;-10.06
-0.95;-10.73
-0.24;-9.5
-0.58;-9.25
-1.67;-9.62
-2.95;-9.83
-1.83;-10.58
-0.37;-8.38
-0.77;-8.9
0.23;-9.15
-1.5;-8.97
0.32;-11.69
-1;-7.82
-1.49;-8.28
0.14;-10.07
-1.29;-9.86
-0.18;-8.65
-0.83;-9.31
-1.36;-9.12
-0.93;-8.76
-1.33;-9.12
-1.03;-8.77
-1.41;-8.25
-1.34;-7.38
-1.28;-10.58
-0.11;-8.17
0;-10.71
0.76;-8.94
-0.56;-8.34
-2.53;-9.21
-1.67;-8.05
0.98;-10.23
-1.92;-9.84
-0.9;-9.34
0.53;-8.72
-0.82;-8.17
-2.19;-8.62
-2.02;-7.43
-2.8;-7.83
-0.66;-9.77
-1.57;-7.68
-0.04;-7.87
-3.04;-10.87
-1.25;-9.25
1.16;-9.58
-0.62;-8.46
-1.65;-10.06
0.58;-9.22
-1.93;-7.59
0.54;-10.42
-0.7;-9.43
-1.31;-9.54
-0.73;-11.28
0.3;-8.91
0.82;-8.73
-2.04;-9.87
-0.82;-9.25
-1.08;-6.89
0.37;-10.33
-1.39;-10.53
0.9;-7.38
-1.34;-8.91
-0.91;-10.52
0.2;-9.21
0.31;-11.15
-3.18;-10.05
-2.23;-7.57
-1.69;-10.53
-1.63;-8.01
0.41;-9.11
-0.44;-9.11
-2.17;-9.5
-1.36;-9.76
0;-9.19
-0.41;-9.4
-1.9;-9.59
-3.03;-9.19
1.09;-9.47
0;-9.68
-3.7;-10.53
-2.63;-11.08
-3.77;-9.34
-3.81;-7.79
-2.12;-8.85
-3.49;-10.46
-4.25;-8.68
-4.84;-6.85
-3.01;-12.46
-4.64;-8.47
-3.11;-10
